run_id_1,run_id_2,n_common,ari,nmi,variation_of_information,coassignment_jaccard,imputation_1,scaling_1,reduction_1,clustering_1,seed_1,imputation_2,scaling_2,reduction_2,clustering_2,seed_2,same_imputation,same_scaling,same_reduction,same_clustering,same_seed
13,77,885,0.012350352133464595,0.003216741146175834,1.3238656793082766,0.49371430447055736,knn,robust,pca80,consensus,1,complete_case,quantile,pca70,kmeans,2,False,False,False,False,False
13,78,1286,0.022381607965202003,0.0018781985858185271,1.020815157442494,0.6463789312312226,knn,robust,pca80,consensus,1,median,robust,ica,consensus,0,False,True,False,True,False
13,79,1286,0.007758270610598944,0.0009281345773204643,1.2571812027183953,0.5152020311135713,knn,robust,pca80,consensus,1,missforest_like,quantile,none,consensus,1,False,False,False,True,True
13,80,1286,0.1634286049855958,0.1346600018044473,1.0248536362490108,0.6133123050816666,knn,robust,pca80,consensus,1,median,zscore,pca70,gmm,3,False,False,False,False,False
13,81,1286,0.10689037678697404,0.13930521855246658,1.0931940866836323,0.5462912796105323,knn,robust,pca80,consensus,1,mice,zscore,none,gmm,2,False,False,False,False,False
13,82,885,-0.06415458035170711,0.025573562031500463,1.0708867288326807,0.5926537633500781,knn,robust,pca80,consensus,1,complete_case,robust,pca90,hierarchical,0,False,True,False,False,False
13,83,1286,0.015301203424319417,0.003106780759760129,1.2485287448571942,0.5214335181385156,knn,robust,pca80,consensus,1,missforest_like,quantile,ica,kmeans,4,False,False,False,False,False
13,84,1286,0.004417573437319156,0.0002416906849206855,1.2336753488242684,0.5280798752713778,knn,robust,pca80,consensus,1,knn,zscore,pca80,kmeans,1,True,False,True,False,True
13,85,1286,0.034345172215193856,0.011764775800170444,1.2219515355059618,0.5375679191660792,knn,robust,pca80,consensus,1,missforest_like,quantile,pca90,hierarchical,0,False,False,False,False,False
13,86,885,0.05336626424565633,0.11653211508735004,1.2026560765224141,0.4905728960007991,knn,robust,pca80,consensus,1,complete_case,robust,pca80,gmm,1,False,True,True,False,True
13,87,1286,0.1785899250073948,0.13907679552377267,1.000543214983636,0.6298881706435095,knn,robust,pca80,consensus,1,mice,robust,ica,consensus,2,False,True,False,True,False
13,88,1286,0.020311271812457014,0.0032671642351259915,1.1938941186047425,0.5542055395166733,knn,robust,pca80,consensus,1,median,quantile,none,gmm,3,False,False,False,False,False
13,89,1286,0.041478813015852434,0.015843330163109945,1.2119027338539978,0.5430614042419138,knn,robust,pca80,consensus,1,knn,quantile,pca70,hierarchical,4,True,False,False,False,False
13,90,1286,0.005236000058499964,0.0003201230007622041,1.2292911743484753,0.5308351486151811,knn,robust,pca80,consensus,1,knn,zscore,pca90,consensus,4,True,False,False,True,False
13,91,1286,0.005620087753275756,0.0003226008310778846,1.2148869409474268,0.5391802470896365,knn,robust,pca80,consensus,1,mice,zscore,ica,kmeans,0,False,False,False,False,False
13,92,885,-0.06980449430475778,0.032653022095344736,1.0609480584127635,0.5920841128883502,knn,robust,pca80,consensus,1,complete_case,robust,none,hierarchical,1,False,True,False,False,True
13,93,1286,0.07879051042501961,0.1323197995523446,1.1258300442756517,0.5197173586172571,knn,robust,pca80,consensus,1,median,robust,pca80,gmm,3,False,True,True,False,False
13,94,1286,0.008473427846477937,0.0007694382380292916,1.2243523200274822,0.5345098664286397,knn,robust,pca80,consensus,1,missforest_like,zscore,pca70,kmeans,2,False,False,False,False,False
13,95,1286,0.01115009039602109,0.0017125118474957965,1.2502749547635692,0.5199003543609674,knn,robust,pca80,consensus,1,median,quantile,none,consensus,0,False,False,False,True,False
13,96,1286,0.010653531606160367,0.0010935210385106587,1.2139500578156195,0.5409775044711888,knn,robust,pca80,consensus,1,mice,zscore,pca90,kmeans,1,False,False,False,False,True
13,97,1286,0.013415034286018564,0.0024053985928286616,1.248650310312584,0.5211753973625592,knn,robust,pca80,consensus,1,knn,quantile,ica,hierarchical,3,True,False,False,False,False
13,98,1286,0.030183232026248626,0.10446115596320651,1.1887177218077665,0.4828855236146271,knn,robust,pca80,consensus,1,missforest_like,robust,pca80,gmm,2,False,True,True,False,False
13,99,885,0.38971709298062107,0.25998965294874393,0.7560451038090554,0.7705320615819402,knn,robust,pca80,consensus,1,complete_case,zscore,pca70,gmm,4,False,False,False,False,False
13,100,885,-0.06420060854895093,0.025206681609324544,1.0669287668518526,0.5949380443211251,knn,robust,pca80,consensus,1,complete_case,robust,pca80,consensus,0,False,True,True,True,False
13,101,1286,0.0074108969531046865,0.0007755600835398078,1.2499283167299002,0.5194045829027094,knn,robust,pca80,consensus,1,mice,quantile,none,kmeans,4,False,False,False,False,False
13,102,1286,0.8992966159313678,0.7849984501219495,0.139917294031907,0.9776969157889772,knn,robust,pca80,consensus,1,knn,robust,pca70,hierarchical,3,True,True,False,False,False
13,103,1286,0.025063444685154455,0.006973378343029177,1.233588186992294,0.5308792176640945,knn,robust,pca80,consensus,1,missforest_like,zscore,ica,consensus,2,False,False,False,True,False
13,104,1286,-0.054365696744491536,0.015561556534310971,0.9712795612402559,0.6421487429241864,knn,robust,pca80,consensus,1,median,robust,pca90,consensus,1,False,True,False,True,True
13,105,1286,-0.06073872171026947,0.01966804554808654,0.6990495936768488,0.7636836853463806,knn,robust,pca80,consensus,1,knn,quantile,pca80,gmm,1,True,False,True,False,True
13,106,1286,0.009988644804124168,0.0006933029633087058,1.164803865477886,0.5683660372999138,knn,robust,pca80,consensus,1,median,quantile,pca70,hierarchical,2,False,False,False,False,False
13,107,1286,0.010673127550800205,0.0012038535232585742,1.2247050180996224,0.5347981468887917,knn,robust,pca80,consensus,1,missforest_like,zscore,ica,kmeans,3,False,False,False,False,False
13,108,885,0.01207280856370212,0.0031379489300721384,1.3247643076561302,0.49314667563849024,knn,robust,pca80,consensus,1,complete_case,quantile,none,kmeans,0,False,False,False,False,False
13,109,1286,-0.016825566553644717,0.001211865112520006,1.0181746849457047,0.6364550780883932,knn,robust,pca80,consensus,1,mice,zscore,pca90,hierarchical,4,False,False,False,False,False
13,110,885,-0.06420060854895093,0.025206681609324544,1.0669287668518526,0.5949380443211251,knn,robust,pca80,consensus,1,complete_case,robust,pca70,consensus,2,False,True,False,True,False
13,111,1286,0.18950615169276977,0.1876984488867244,0.9637601725792674,0.6220504674605835,knn,robust,pca80,consensus,1,mice,robust,pca80,gmm,0,False,True,True,False,False
13,112,1286,0.012685623740704793,0.002710760870965006,1.265361787843244,0.510933270475622,knn,robust,pca80,consensus,1,missforest_like,quantile,pca90,kmeans,3,False,False,False,False,False
13,113,1286,0.00615494218899503,0.0004654167154578819,1.2359231779305415,0.5272591362338142,knn,robust,pca80,consensus,1,knn,zscore,none,consensus,1,True,False,False,True,True
13,114,1286,0.7450374811871332,0.5572375675910934,0.2922518908559529,0.9434924301255119,knn,robust,pca80,consensus,1,median,robust,ica,hierarchical,4,False,True,False,False,False
13,115,1286,-0.06073872171026947,0.01966804554808654,0.6990495936768488,0.7636836853463806,knn,robust,pca80,consensus,1,missforest_like,quantile,ica,gmm,3,False,False,False,False,False
13,116,1286,0.004578126645372636,0.0002564467347096351,1.2328076495727052,0.5286258982442409,knn,robust,pca80,consensus,1,knn,zscore,pca80,consensus,0,True,False,True,True,False
13,117,885,0.5880599920590122,0.37979986450311853,0.49413266849314696,0.8865908083679362,knn,robust,pca80,consensus,1,complete_case,robust,pca90,gmm,4,False,True,False,False,False
13,118,1286,0.01191001073035262,0.001871812456328357,1.247022976319642,0.5219500093986524,knn,robust,pca80,consensus,1,median,quantile,pca70,kmeans,1,False,False,False,False,True
13,119,1286,0.018196262795689394,0.006279934553330459,1.2715757480644636,0.5066685670188739,knn,robust,pca80,consensus,1,mice,quantile,none,hierarchical,2,False,False,False,False,False
14,16,885,0.01722794732730949,0.0022384759326763916,1.6342254492184631,0.44826243842548924,complete_case,robust,pca70,kmeans,0,mice,zscore,pca70,kmeans,3,False,False,True,True,False
14,17,885,-0.020945658700681997,0.002680791963056028,1.5726196931406897,0.4577974499493435,complete_case,robust,pca70,kmeans,0,median,quantile,none,hierarchical,4,False,False,False,False,False
14,18,885,-0.006117122893991611,0.00010806768049918,1.395882838260711,0.5285334504860713,complete_case,robust,pca70,kmeans,0,complete_case,zscore,pca80,gmm,2,True,False,False,False,False
14,19,885,0.02504615052226417,0.0035047461509199332,1.601901124763192,0.4637551671967883,complete_case,robust,pca70,kmeans,0,knn,robust,pca90,gmm,0,False,True,False,False,True
14,20,885,0.0034883213417363267,0.00023326469457619358,1.6757986252523478,0.42647151846307235,complete_case,robust,pca70,kmeans,0,missforest_like,quantile,pca80,consensus,0,False,False,False,False,True
14,21,885,-0.04633219404810136,0.011537536998207235,1.4818316719355178,0.477965676563894,complete_case,robust,pca70,kmeans,0,complete_case,quantile,ica,hierarchical,2,True,False,False,False,False
14,22,885,0.015517288631543918,0.0018430925515090235,1.6337078071206312,0.44804969419875285,complete_case,robust,pca70,kmeans,0,median,zscore,none,consensus,3,False,False,False,False,False
14,23,885,0.010856998849806506,0.0011822143500604012,1.653487418969836,0.43834069946195237,complete_case,robust,pca70,kmeans,0,knn,quantile,pca90,kmeans,1,False,False,False,True,False
14,24,885,-0.014435440258659088,0.002022747728211235,1.6368838700167423,0.4345348225979372,complete_case,robust,pca70,kmeans,0,mice,robust,none,consensus,4,False,True,False,False,False
14,25,885,-0.04793636892605377,0.014174977419674611,1.0318366961050065,0.6109936130691686,complete_case,robust,pca70,kmeans,0,missforest_like,robust,pca70,hierarchical,2,False,True,True,False,False
14,26,885,0.02107704138460752,0.003902035404007891,1.6530299379567894,0.44081846736319186,complete_case,robust,pca70,kmeans,0,median,zscore,pca90,gmm,1,False,False,False,False,False
14,27,885,0.019105849947795975,0.0031592858276280177,1.6502144868479336,0.4417171267259748,complete_case,robust,pca70,kmeans,0,complete_case,zscore,ica,kmeans,4,True,False,False,True,False
14,28,885,0.010892240463184223,0.0012468286428254625,1.6574362678798729,0.43663944551812855,complete_case,robust,pca70,kmeans,0,knn,quantile,pca70,consensus,3,False,False,True,False,False
14,29,885,-0.014638897376165647,0.0021222955838658708,1.637860560406098,0.43397347354037635,complete_case,robust,pca70,kmeans,0,mice,robust,pca80,kmeans,2,False,True,False,True,False
14,30,885,0.0,0.0,0.7241822337628478,0.6782830994196897,complete_case,robust,pca70,kmeans,0,median,quantile,ica,gmm,0,False,False,False,False,True
14,32,885,0.017084419528021304,0.005393683086253336,1.6915981922444596,0.4213911132619302,complete_case,robust,pca70,kmeans,0,complete_case,zscore,none,hierarchical,0,True,False,False,False,True
14,33,885,0.28064499284024125,0.3411546557098113,1.1276386634660958,0.5368287901666269,complete_case,robust,pca70,kmeans,0,median,robust,pca70,gmm,4,False,True,True,False,False
14,34,885,0.005222974992932889,0.000511460741802002,1.6819202952986931,0.4243304272224503,complete_case,robust,pca70,kmeans,0,complete_case,quantile,pca80,kmeans,3,True,False,False,True,False
14,35,885,-0.06420060854895093,0.025206681609324544,1.0669287668518526,0.5949380443211251,complete_case,robust,pca70,kmeans,0,missforest_like,robust,pca90,consensus,3,False,True,False,False,False
14,36,885,0.01900356506112957,0.002584109577951956,1.630141188822803,0.45043807265989577,complete_case,robust,pca70,kmeans,0,mice,zscore,pca90,consensus,0,False,False,False,False,True
14,37,885,0.013775632697032787,0.0011721680524962674,1.6015119587732856,0.4608921066446789,complete_case,robust,pca70,kmeans,0,complete_case,quantile,pca70,gmm,1,True,False,True,False,False
14,38,885,0.020149796836222447,0.0029189810271812787,1.6319468741558956,0.4499325883093148,complete_case,robust,pca70,kmeans,0,knn,zscore,none,kmeans,4,False,False,False,True,False
14,39,885,0.005539591454345538,0.00015633055083708364,1.5219781305282243,0.4888978556271282,complete_case,robust,pca70,kmeans,0,missforest_like,quantile,pca80,hierarchical,2,False,False,False,False,False
14,41,885,1.0,1.0,-7.72892860823049e-12,1.0,complete_case,robust,pca70,kmeans,0,median,robust,pca80,kmeans,1,False,True,False,True,False
14,42,885,0.0,0.0,0.7241822337628478,0.6782830994196897,complete_case,robust,pca70,kmeans,0,mice,quantile,ica,gmm,2,False,False,False,False,False
14,43,885,-0.06420060854895093,0.025206681609324544,1.0669287668518526,0.5949380443211251,complete_case,robust,pca70,kmeans,0,knn,robust,pca70,consensus,4,False,True,True,False,False
14,44,885,0.0018255477187407365,0.00024175679008644208,1.70838807696487,0.41146606667334673,complete_case,robust,pca70,kmeans,0,missforest_like,zscore,none,gmm,3,False,False,False,False,False
14,45,885,0.013391429243275793,0.000812129819104421,1.5337656923454814,0.48716183296525045,complete_case,robust,pca70,kmeans,0,knn,quantile,pca80,hierarchical,0,False,False,False,False,True
14,46,885,0.01722794732730949,0.0022384759326763916,1.6342254492184631,0.44826243842548924,complete_case,robust,pca70,kmeans,0,median,zscore,none,kmeans,2,False,False,False,True,False
14,47,885,-0.06334243151504469,0.024681083495111656,1.063406488524217,0.5962100201415179,complete_case,robust,pca70,kmeans,0,missforest_like,robust,pca70,consensus,1,False,True,True,False,False
14,48,885,0.02579408221020931,0.004290775018894482,1.623764550343025,0.4546767461580179,complete_case,robust,pca70,kmeans,0,mice,robust,pca90,gmm,3,False,True,False,False,False
14,49,885,-0.0007343118776219996,1.2700272312500215e-08,1.7063137452473252,0.411511790443328,complete_case,robust,pca70,kmeans,0,complete_case,quantile,ica,consensus,4,True,False,False,False,False
14,50,885,0.01722794732730949,0.0022384759326763916,1.6342254492184631,0.44826243842548924,complete_case,robust,pca70,kmeans,0,median,zscore,pca90,kmeans,3,False,False,False,True,False
14,52,885,0.011859327370789713,0.0014119682192005986,1.6551508347346393,0.43788669629522786,complete_case,robust,pca70,kmeans,0,knn,quantile,pca80,kmeans,4,False,False,False,True,False
14,53,885,-0.0044987191112144595,0.0001685223200533402,1.6582228253291862,0.43079730740463723,complete_case,robust,pca70,kmeans,0,missforest_like,robust,none,gmm,0,False,True,False,False,True
14,54,885,0.012329190983461401,0.001642709482877419,1.6616656047026053,0.43515187278151934,complete_case,robust,pca70,kmeans,0,complete_case,zscore,pca70,consensus,1,True,False,True,False,False
14,55,885,-0.012507274744618092,0.0011036425722274847,1.6124851375123064,0.4460490069001763,complete_case,robust,pca70,kmeans,0,complete_case,quantile,pca90,hierarchical,1,True,False,False,False,False
14,56,885,0.959257766107208,0.9145957115905005,0.12520173246286403,0.9736980221032585,complete_case,robust,pca70,kmeans,0,median,robust,none,hierarchical,2,False,True,False,False,False
14,57,885,0.031539438067807325,0.004027017546395333,1.539372513830423,0.49027305960763107,complete_case,robust,pca70,kmeans,0,knn,robust,pca80,gmm,4,False,True,False,False,False
14,58,885,0.005187075369732912,0.0003918172967936922,1.667517088007635,0.4306156205828396,complete_case,robust,pca70,kmeans,0,missforest_like,quantile,pca70,kmeans,0,False,False,True,True,True
14,59,885,-0.0175316401940474,0.005774793953308289,1.6603643195685627,0.42057952211696265,complete_case,robust,pca70,kmeans,0,mice,zscore,ica,consensus,3,False,False,False,False,False
14,60,885,-0.06420060854895093,0.025206681609324544,1.0669287668518526,0.5949380443211251,complete_case,robust,pca70,kmeans,0,missforest_like,robust,pca80,kmeans,0,False,True,False,True,True
14,61,885,0.0,0.0,0.7241822337628478,0.6782830994196897,complete_case,robust,pca70,kmeans,0,knn,quantile,pca90,gmm,2,False,False,False,False,False
14,62,885,-0.003350006039780387,4.2061264211624167e-05,1.5814075060978965,0.462820862956535,complete_case,robust,pca70,kmeans,0,mice,zscore,none,hierarchical,1,False,False,False,False,False
14,63,885,0.01981333963157559,0.005498245299223312,1.6817308760620222,0.42679451422182524,complete_case,robust,pca70,kmeans,0,median,zscore,ica,consensus,4,False,False,False,False,False
14,64,885,0.019025333438041584,0.004399464336683829,1.6745846601889356,0.4303852703923007,complete_case,robust,pca70,kmeans,0,complete_case,quantile,pca70,hierarchical,3,True,False,True,False,False
14,65,885,-0.04104487395526994,0.00653007256880278,1.2216663130231966,0.5670154459392127,complete_case,robust,pca70,kmeans,0,complete_case,robust,ica,gmm,2,True,True,False,False,False
14,66,885,-0.059361610803579976,0.02007219980998843,1.07663816653256,0.5954004284691605,complete_case,robust,pca70,kmeans,0,knn,robust,none,kmeans,3,False,True,False,True,False
14,67,885,0.009954366863518705,0.001092512263976892,1.659672091712233,0.43541564575335134,complete_case,robust,pca70,kmeans,0,median,quantile,pca70,consensus,4,False,False,True,False,False
14,68,885,0.018358345470077402,0.0019817025234801283,1.6016012195989946,0.4621693962610548,complete_case,robust,pca70,kmeans,0,mice,zscore,pca80,hierarchical,0,False,False,False,False,True
14,69,885,0.006958454330775984,0.0004673298810920255,1.6405769283952987,0.44266429978154126,complete_case,robust,pca70,kmeans,0,missforest_like,robust,pca90,gmm,1,False,True,False,False,False
14,70,885,0.006387250812159806,0.0005350628605330835,1.6644634122997497,0.4323103933428733,complete_case,robust,pca70,kmeans,0,mice,quantile,pca80,consensus,2,False,False,False,False,False
14,71,885,0.014420298879947467,0.0017218426284019124,1.640773841963675,0.4447524159113042,complete_case,robust,pca70,kmeans,0,missforest_like,zscore,pca90,kmeans,0,False,False,False,True,True
14,72,885,0.004063256914749446,9.525728260783339e-05,1.5348661005220448,0.48356509642081735,complete_case,robust,pca70,kmeans,0,knn,zscore,pca70,gmm,1,False,False,True,False,False
14,73,885,1.0,1.0,-7.72892860823049e-12,1.0,complete_case,robust,pca70,kmeans,0,median,robust,none,kmeans,4,False,True,False,True,False
14,74,885,-0.059241782529430694,0.025732614345056044,1.0153179272628299,0.6086442751851765,complete_case,robust,pca70,kmeans,0,complete_case,robust,ica,consensus,3,True,True,False,False,False
14,75,885,0.0057248140906628955,0.0002466240157371896,1.6043856413487183,0.4571264476707008,complete_case,robust,pca70,kmeans,0,mice,quantile,pca90,hierarchical,3,False,False,False,False,False
14,76,885,0.009657666495919736,0.0005086308515115087,1.5665469911029046,0.47342978143520886,complete_case,robust,pca70,kmeans,0,knn,zscore,pca80,hierarchical,4,False,False,False,False,False
14,77,885,0.004089493929916393,0.00033698236129517547,1.6814176918664256,0.4242094178913989,complete_case,robust,pca70,kmeans,0,complete_case,quantile,pca70,kmeans,2,True,False,True,True,False
14,78,885,0.9053399356883202,0.8270063707448859,0.25689004290076345,0.9388779304529363,complete_case,robust,pca70,kmeans,0,median,robust,ica,consensus,0,False,True,False,False,True
14,79,885,0.005579976001682762,0.0004370128596489804,1.6665113533914562,0.43117467343453053,complete_case,robust,pca70,kmeans,0,missforest_like,quantile,none,consensus,1,False,False,False,False,False
14,80,885,0.001697335142377293,4.984856003877251e-05,1.6446394085276757,0.43912527962201375,complete_case,robust,pca70,kmeans,0,median,zscore,pca70,gmm,3,False,False,True,False,False
14,81,885,0.004376406242409998,0.0004966218255864301,1.6929543435969052,0.41916952440910565,complete_case,robust,pca70,kmeans,0,mice,zscore,none,gmm,2,False,False,False,False,False
14,82,885,0.9794031652906627,0.9457203521125841,0.07885955684255563,0.986779662288649,complete_case,robust,pca70,kmeans,0,complete_case,robust,pca90,hierarchical,0,True,True,False,False,True
14,83,885,-0.01309949874811332,0.003324019129330615,1.6723072682682458,0.4189570162073971,complete_case,robust,pca70,kmeans,0,missforest_like,quantile,ica,kmeans,4,False,False,False,True,False
14,84,885,0.018943561126213124,0.002670735727711706,1.6346734015149307,0.4484815065660531,complete_case,robust,pca70,kmeans,0,knn,zscore,pca80,kmeans,1,False,False,False,True,False
14,85,885,-0.007317403268768903,0.0004831620392979908,1.6504557206006103,0.4327344558928406,complete_case,robust,pca70,kmeans,0,missforest_like,quantile,pca90,hierarchical,0,False,False,False,False,True
14,86,885,0.25122521790114344,0.30598647537332613,1.1903280147518527,0.5209986338079975,complete_case,robust,pca70,kmeans,0,complete_case,robust,pca80,gmm,1,True,True,False,False,False
14,87,885,-0.020928484861777417,0.002235583403798485,1.540405493817137,0.470642776013537,complete_case,robust,pca70,kmeans,0,mice,robust,ica,consensus,2,False,True,False,False,False
14,88,885,0.01608645697294695,0.001944873839247,1.6323677559325027,0.4487658937920718,complete_case,robust,pca70,kmeans,0,median,quantile,none,gmm,3,False,False,False,False,False
14,89,885,-0.01314517321001717,0.0025474128293838405,1.6629928102330693,0.42355077123706003,complete_case,robust,pca70,kmeans,0,knn,quantile,pca70,hierarchical,4,False,False,True,False,False
14,90,885,0.020149796836222447,0.0029189810271812787,1.6319468741558956,0.4499325883093148,complete_case,robust,pca70,kmeans,0,knn,zscore,pca90,consensus,4,False,False,False,False,False
14,91,885,0.008684037239532198,0.000728791213856745,1.64573140908208,0.44103142974343007,complete_case,robust,pca70,kmeans,0,mice,zscore,ica,kmeans,0,False,False,False,True,True
14,92,885,0.9845178682324621,0.9567928080759931,0.06267666119943183,0.9900669337007242,complete_case,robust,pca70,kmeans,0,complete_case,robust,none,hierarchical,1,True,True,False,False,False
14,93,885,0.20798101936350097,0.30127034090172244,1.2031913642419712,0.49747438677591516,complete_case,robust,pca70,kmeans,0,median,robust,pca80,gmm,3,False,True,False,False,False
14,94,885,0.014401682528125452,0.0016483688455193933,1.6363491128459704,0.4466346614308974,complete_case,robust,pca70,kmeans,0,missforest_like,zscore,pca70,kmeans,2,False,False,True,True,False
14,95,885,0.010444564141252203,0.0012327146052063893,1.662348000066274,0.43437887413791026,complete_case,robust,pca70,kmeans,0,median,quantile,none,consensus,0,False,False,False,False,True
14,96,885,0.017812194769806323,0.0023506734903395964,1.6328770369918786,0.4489818526957475,complete_case,robust,pca70,kmeans,0,mice,zscore,pca90,kmeans,1,False,False,False,True,False
14,97,885,-0.018071720608679478,0.01240955804961773,1.6642119381824196,0.4137657895526418,complete_case,robust,pca70,kmeans,0,knn,quantile,ica,hierarchical,3,False,False,False,False,False
14,98,885,0.13556453978131305,0.26243719526603776,1.2711212966801968,0.46323328655876767,complete_case,robust,pca70,kmeans,0,missforest_like,robust,pca80,gmm,2,False,True,False,False,False
14,99,885,0.009183110290776276,0.00029406428109174804,1.3751103331167782,0.5406251231277546,complete_case,robust,pca70,kmeans,0,complete_case,zscore,pca70,gmm,4,True,False,True,False,False
14,100,885,1.0,1.0,-7.72892860823049e-12,1.0,complete_case,robust,pca70,kmeans,0,complete_case,robust,pca80,consensus,0,True,True,False,False,True
14,101,885,0.007223254550177608,0.0006434166790515689,1.662366671411489,0.4334695840346237,complete_case,robust,pca70,kmeans,0,mice,quantile,none,kmeans,4,False,False,False,True,False
14,102,885,-0.061590368401963996,0.023627404154002298,1.056268130415794,0.5987662775506764,complete_case,robust,pca70,kmeans,0,knn,robust,pca70,hierarchical,3,False,True,True,False,False
14,103,885,-0.00847219047632234,0.0008083354567407238,1.6611223136627804,0.42749452574396035,complete_case,robust,pca70,kmeans,0,missforest_like,zscore,ica,consensus,2,False,False,False,False,False
14,104,885,1.0,1.0,-7.72892860823049e-12,1.0,complete_case,robust,pca70,kmeans,0,median,robust,pca90,consensus,1,False,True,False,False,False
14,105,885,0.0,0.0,0.7241822337628478,0.6782830994196897,complete_case,robust,pca70,kmeans,0,knn,quantile,pca80,gmm,1,False,False,False,False,False
14,106,885,0.007041431162234453,0.0003334460453693175,1.594334025428721,0.46161232092791027,complete_case,robust,pca70,kmeans,0,median,quantile,pca70,hierarchical,2,False,False,True,False,False
14,107,885,0.0065508986998214745,0.0004971804672470871,1.6556483279256915,0.4361501727778844,complete_case,robust,pca70,kmeans,0,missforest_like,zscore,ica,kmeans,3,False,False,False,True,False
14,108,885,0.0037518897933356654,0.00029812357396436797,1.68227929502529,0.4237244151274755,complete_case,robust,pca70,kmeans,0,complete_case,quantile,none,kmeans,0,True,False,False,True,True
14,109,885,-0.014278306934234972,0.0007267953513848404,1.447311802969346,0.507942552187825,complete_case,robust,pca70,kmeans,0,mice,zscore,pca90,hierarchical,4,False,False,False,False,False
14,110,885,1.0,1.0,-7.72892860823049e-12,1.0,complete_case,robust,pca70,kmeans,0,complete_case,robust,pca70,consensus,2,True,True,True,False,False
14,111,885,0.02395285426047279,0.0037379029638401327,1.6234529239256918,0.4544251576243481,complete_case,robust,pca70,kmeans,0,mice,robust,pca80,gmm,0,False,True,False,False,True
14,112,885,0.005144363602710077,0.00046824399156696414,1.6787616479162732,0.42569998883999266,complete_case,robust,pca70,kmeans,0,missforest_like,quantile,pca90,kmeans,3,False,False,False,True,False
14,113,885,0.02223317301986614,0.0037428794116530547,1.639670515010355,0.4470148827677801,complete_case,robust,pca70,kmeans,0,knn,zscore,none,consensus,1,False,False,False,False,False
14,114,885,-0.04888256700463038,0.013222653279098431,1.0632936102248796,0.6036222400472833,complete_case,robust,pca70,kmeans,0,median,robust,ica,hierarchical,4,False,True,False,False,False
14,115,885,0.0,0.0,0.7241822337628478,0.6782830994196897,complete_case,robust,pca70,kmeans,0,missforest_like,quantile,ica,gmm,3,False,False,False,False,False
14,116,885,0.01954286223021287,0.0027933393533448713,1.6333166429546142,0.4492041422955221,complete_case,robust,pca70,kmeans,0,knn,zscore,pca80,consensus,0,False,False,False,False,True
14,117,885,-0.02625058538119898,0.0027221742695227548,1.1474454539939714,0.5928243861515906,complete_case,robust,pca70,kmeans,0,complete_case,robust,pca90,gmm,4,True,True,False,False,False
14,118,885,0.009954366863518705,0.001092512263976892,1.659672091712233,0.43541564575335134,complete_case,robust,pca70,kmeans,0,median,quantile,pca70,kmeans,1,False,False,True,True,False
14,119,885,-0.004431563944885691,0.0004958473639996886,1.7005163757528494,0.41218499215032656,complete_case,robust,pca70,kmeans,0,mice,quantile,none,hierarchical,2,False,False,False,False,False
16,17,1286,0.6267544514221149,0.4946282771480494,0.8562816586993673,0.74048511970418,mice,zscore,pca70,kmeans,3,median,quantile,none,hierarchical,4,False,False,False,False,False
16,18,885,0.05528569329344875,0.016380353000439715,1.5595890175255274,0.4764796454747702,mice,zscore,pca70,kmeans,3,complete_case,zscore,pca80,gmm,2,False,True,False,False,False
16,19,1286,0.07010906150173381,0.022769414207996688,1.6891541146989186,0.4483083501610565,mice,zscore,pca70,kmeans,3,knn,robust,pca90,gmm,0,False,False,False,False,False
16,20,1286,0.7691215129841035,0.6893859105839321,0.5676747281310457,0.8146043539171087,mice,zscore,pca70,kmeans,3,missforest_like,quantile,pca80,consensus,0,False,False,False,False,False
16,21,885,0.3478903773545234,0.23820295704732666,1.2864125979988887,0.5857513754926887,mice,zscore,pca70,kmeans,3,complete_case,quantile,ica,hierarchical,2,False,False,False,False,False
16,22,1286,0.9620492722600709,0.9184942329690154,0.1438406248678481,0.9685433393278217,mice,zscore,pca70,kmeans,3,median,zscore,none,consensus,3,False,True,False,False,True
16,23,1286,0.8276662967517231,0.737273654079548,0.47515768002208314,0.8602921673231291,mice,zscore,pca70,kmeans,3,knn,quantile,pca90,kmeans,1,False,False,False,True,False
16,24,1286,0.6285191263127027,0.48233636312631795,0.9069091114575887,0.731775957904498,mice,zscore,pca70,kmeans,3,mice,robust,none,consensus,4,True,False,False,False,False
16,25,1286,0.009038365454655369,0.0009044160305805462,1.1803587280153254,0.5453820507173182,mice,zscore,pca70,kmeans,3,missforest_like,robust,pca70,hierarchical,2,False,False,True,False,False
16,26,1286,0.07941355594283263,0.030046566112277063,1.7191021655932757,0.43895520088456275,mice,zscore,pca70,kmeans,3,median,zscore,pca90,gmm,1,False,True,False,False,False
16,27,885,0.8087420009171736,0.7003748447865913,0.5527999836125743,0.8422152292748655,mice,zscore,pca70,kmeans,3,complete_case,zscore,ica,kmeans,4,False,True,False,True,False
16,28,1286,0.8163995258575781,0.7311814366479202,0.48776977924052245,0.85118128897218,mice,zscore,pca70,kmeans,3,knn,quantile,pca70,consensus,3,False,False,True,False,True
16,29,1286,0.6260405705625841,0.479713269608931,0.9120325896584647,0.7300472435287144,mice,zscore,pca70,kmeans,3,mice,robust,pca80,kmeans,2,True,False,False,True,False
16,30,1286,-0.059051430865877726,0.0644607170622418,1.187404848912716,0.5066519254639485,mice,zscore,pca70,kmeans,3,median,quantile,ica,gmm,0,False,False,False,False,False
